(1706742000000, 2, 33.0, 4291000)
(1706743800000, 2, 2150.0, 2491000)
(1706745600000, 2, 4436.0, 3222000)
(1706747400000, 2, 2250.0, 2401000)
(1706749200000, 2, 1667.0, 3288000)
(1706751000000, 2, 1088.0, 2037000)
(1706752800000, 2, 842.0, 4008000)
(1706754600000, 2, 729.0, 2208000)
(1706756400000, 2, 915.0, 4255000)
(1706758200000, 2, 889.0, 2455000)
(1706760000000, 2, 920.0, 3765000)
(1706761800000, 2, 910.0, 1965000)
(1706763600000, 2, 1706.0, 4192000)
(1706765400000, 2, 2154.0, 2392000)
(1706767200000, 2, 3422.0, 4313000)
(1706769000000, 2, 4317.0, 2513000)
(1706770800000, 2, 7249.0, 3999000)
(1706772600000, 2, 4273.0, 2199000)
(1706774400000, 2, 10202.0, 4152000)
(1706776200000, 2, 5181.0, 2352000)
(1706778000000, 2, 10833.0, 3677000)
(1706779800000, 2, 5493.0, 1877000)
(1706781600000, 2, 11768.0, 4107000)
(1706783400000, 2, 5947.0, 2307000)
(1706785200000, 2, 11872.0, 4275000)
(1706787000000, 2, 6470.0, 2475000)
(1706788800000, 2, 13146.0, 3127000)
(1706790600000, 2, 6405.0, 2621000)
(1706792400000, 2, 14269.0, 2477000)
(1706794200000, 2, 7289.0, 2559000)
(1706796000000, 2, 15732.0, 3665000)
(1706797800000, 2, 8219.0, 1865000)
(1706799600000, 2, 15357.0, 3903000)
(1706801400000, 2, 7445.0, 2103000)
(1706803200000, 2, 17920.0, 3665000)
(1706805000000, 2, 8964.0, 1865000)
(1706806800000, 2, 19840.0, 2653000)
(1706808600000, 2, 10323.0, 1870000)
(1706810400000, 2, 21146.0, 3390000)
(1706812200000, 2, 10464.0, 2151000)
(1706814000000, 2, 18281.0, 4033000)
(1706815800000, 2, 8522.0, 2233000)
(1706817600000, 2, 16829.0, 4052000)
(1706819400000, 2, 8587.0, 2252000)
(1706821200000, 2, 17028.0, 1991000)
(1706823000000, 2, 8330.0, 2263000)
(1706824800000, 2, 16331.0, 4030000)
(1706826600000, 2, 7268.0, 2230000)
(1706828400000, 2, 10859.0, 3516000)
(1706830200000, 2, 4930.0, 1991000)
(1706832000000, 2, 6151.0, 3166000)
(1706833800000, 2, 2368.0, 2268000)
(1706835600000, 2, 2841.0, 2009000)
(1706837400000, 2, 1087.0, 1877000)
(1706839200000, 2, 1443.0, 3679000)
(1706841000000, 2, 590.0, 1879000)
(1706842800000, 2, 973.0, 4206000)
(1706844600000, 2, 511.0, 2406000)
(1706846400000, 2, 1311.0, 4334000)
(1706848200000, 2, 783.0, 2534000)
(1706850000000, 2, 1670.0, 3273000)
(1706851800000, 2, 904.0, 2680000)
(1706853600000, 2, 3201.0, 4421000)
(1706855400000, 2, 2075.0, 2621000)
